"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jalen Brunson","G","6-3","190","JR","Lincolnshire, IL"
"2","Collin Gillespie","G","6-3","190","FR","Warminster, PA"
"4","Eric Paschall","F","6-9","255","JR","Dobbs Ferry, NY"
"5","Phil Booth","G","6-3","190","JR","Baltimore, MD"
"10","Donte DiVincenzo","G","6-5","205","SO","Wilmington, DE"
"14","Omari Spellman","F","6-9","245","FR","North Royalton, OH"
"21","Dhamir Cosby-Roundtree","F","6-9","220","FR","Philadelphia, PA"
"22","Peyton Heck","G","5-11","175","JR","Wilmington, DE"
"23","Jermaine Samuels","F","6-5","225","FR","Franklin, MA"
"24","Tom Leibig","F","6-4","195","SR","Havertown, PA"
"25","Mikal Bridges","G","6-6","210","JR","Malvern, PA"
"34","Tim Delaney","F","6-9","230","SO","Mullica Hill, NJ"
"35","Matt Kennedy","G","6-2","175","SR","Fairfax, VA"
"40","Denny Grace","G","5-11","175","SR","Catonsville, MD"
"42","Dylan Painter","F","6-9","245","SO","Hershey, PA"
