"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Souley Boum","G","6-3","145","FR","Oakland, CA"
"1","Jamaree Bouyea","G","6-2","155","FR","Salinas, CA"
"2","Frankie Ferrari","G","5-11","179","JR","Burlingame, CA"
"3","Michael Orlich","G","5-11","180","SO","FRESNO, CA"
"5","Jimbo Lull","C","7-0","252","SO","Manhattan Beach, CA"
"10","Matt McCarthy","F","6-9","232","JR","Melbourne, VIC"
"11","Remu Raitanen","F","6-9","198","SO","Helsinki, Finland"
"14","Charles Minlend","G","6-4","208","SO","Concord, NC"
"15","Nate Renfro","F","6-7","186","JR","Tucson, AZ"
"22","Chase Foster","F","6-5","187","SR","Highlands Ranch, CO"
"25","Jordan Ratinho","G","6-5","210","SO","Livermore, CA"
"31","Erik Poulsen","C","6-11","235","SO","Santa Rosa, CA"
"34","Taavi Jurkatamm","F","6-9","210","FR","Tallin, Estonia"
"44","Nick Loew","F","6-8","220","JR","Burlingame, CA"
"45","Mladen Djordjevic","G","6-3","184","JR","Belgrade, Serbia"
