"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Marcus Foster","G","6-3","205","SR","Wichita Falls, TX"
"1","Davion Mintz","G","6-3","180","SO","Charlotte, NC"
"2","Khyri Thomas","G","6-3","210","JR","Omaha, NE"
"4","Ronnie Harrell Jr.","G","6-7","200","JR","Denver, CO"
"5","Ty-Shon Alexander","G","6-4","195","FR","Charlotte, NC"
"11","Tyler Clement","G","6-2","185","SR","Shawnee, KS"
"12","Jordan Scurry","G","6-2","205","SO","Dedham, MA"
"14","Kaleb Joseph","G","6-3","180","JR","Nashua, NH"
"15","Martin Krampelj","F","6-9","220","SO","Grosuplje, Slovenia"
"23","Damien Jefferson","G","6-5","195","SO","East Chicago, IN"
"24","Mitchell Ballock","G","6-5","205","FR","Eudora, KS"
"32","Toby Hegner","F","6-10","240","SR","Berlin, WI"
"41","Jacob Epperson","C","6-11","210","FR","Melbourne, VIC"
"44","Manny Suarez","C","6-10","250","SR","Cliffside Park, NJ"
