"Number","Name","Position","Height","Weight","Class","Hometown"
"0","New Williams","G","6-1","175","SO","Inglewood, CA"
"1","Jaron Hopkins","G","6-6","210","SR","Mesa, AZ"
"3","Johnny McWilliams","G","6-6","200","SO","San Marcos, CA"
"4","Braxton Huggins","G","6-4","195","SR","Bakersfield, CA"
"5","Jahmel Taylor","G","6-0","175","SR","Los Angeles, CA"
"10","Eric Vila","F","6-11","210","SO","Girona, Spain"
"11","Bryson Williams","F","6-8","230","SO","FRESNO, CA"
"12","Myles Fitzgerald-Warren","G","6-3","180","FR","Portland, OR"
"15","Gilles Dekoninck","F","6-6","210","FR","Antwerp, Belgium"
"20","Sam Bittner","F","6-6","210","JR","Las Vegas, NV"
"21","Deshon Taylor","G","6-2","185","JR","Riverside, CA"
"32","Nate Grimes","F","6-8","225","SO","Las Vegas, NV"
"34","Terrell Carter II","C","6-10","290","SR","Los Angeles, CA"
"35","Lazaro Rojas","F","6-11","235","FR","Bahia, Brazil"
"55","Noah Blackwell","G","6-3","190","JR","Roseville, CA"
