"Number","Name","Position","Height","Weight","Class","Hometown"
"0","DeAngelo Isby","G","6-5","200","JR","Chicago, IL"
"1","Koby McEwen","G","6-4","200","SO","Toronto, ON"
"2","Klay Stall","C","6-10","240","FR","Chandler, AZ"
"3","Sam Merrill","G","6-5","210","SO","Bountiful, UT"
"4","Crew Ainge","G","5-11","180","FR","Wellesley, MA"
"5","Julion Pearre","G","6-3","205","SR","Mckinney, TX"
"10","Quinn Taylor","F","6-8","240","JR","Houston, TX"
"11","Alex Dargenton","F","6-8","205","SR","Fort-de-france, Martinique"
"12","Justin Bean","F","6-7","210","FR","Moore, OK"
"13","Taylor Larson","G","6-4","210","SO","Highland, UT"
"15","Norbert Janicek","C","6-11","250","JR","Martin, Slovenia"
"22","Brock Miller","G","6-6","200","FR","Sandy, UT"
"23","Daron Henson","F","6-7","205","FR","Pasadena, CA"
"24","Diogo Brito","G","6-5","205","SO","Porto, Portugal"
"25","Dwayne Brown Jr.","F","6-6","220","JR","Conyers, GA"
"30","Abel Porter","G","6-3","195","FR","Farmington, UT"
