"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Brandon Kamga","G","6-5","217","SO","Reston, VA"
"2","Austin White","G","6-0","190","SR","South Orange, NJ"
"3","Jamal Wright","G","5-11","175","SO","Upper Marlboro, MD"
"4","Tim Cameron","G","6-4","180","FR","Norcross, GA"
"5","Justyn Mutts","F","6-7","220","FR","Millville, NJ"
"11","Denny Slay","G","5-11","185","FR","Woodbridge, VA"
"13","Jahaad Proctor","G","6-3","205","SO","Harrisburg, PA"
"14","Luke Vargo","F","6-7","205","SO","Dublin, OH"
"15","Cliff Thomas Jr.","F","6-8","215","SO","Montgomery, AL"
"22","Andre Fox","G","6-4","185","JR","Greenbelt, MD"
"25","Ricky Madison","G","6-7","215","JR","Norcross, GA"
"33","Sam Berlin","C","6-10","250","JR","Manassas, VA"
"34","Jordan Whitehead","F","6-5","235","SR","Morris Plains, NJ"
"35","Caden Sanchez","F","6-8","260","FR","Columbus, OH"
"43","Dexter Gooding","G","6-4","195","JR","Daytona Beach, FL"
