"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Damontez Oliver","F","6-6","220","SO","Glen Allen, VA"
"2","Ja'Cor Nelson","G","6-3","185","FR","Hopkins, SC"
"3","Chris Clemons","G","5-9","180","JR","Raleigh, NC"
"5","Austin Burnette","F","6-7","220","SO","Raleigh, NC"
"10","Nick Parker","G","6-3","185","SR","Dunn, NC"
"11","Jordan Whitfield","G","6-1","175","FR","Raleigh, NC"
"12","Jon Ander Cuadra","F","6-8","210","JR","S/n 01007 Vitoria, Spain"
"14","Nick Greely","F","6-7","235","FR","Fairmont, WV"
"15","Mogga Lado","C","6-8","215","SR","Nampa, ID"
"21","Brooks Cluxton","F","6-8","190","FR","Oviedo, FL"
"22","Cory Gensler","G","6-4","190","SO","Cary, NC"
"25","Andrew Eudy","C","6-7","210","JR","Lebanon, PA"
"30","Wyatt Self","G","6-2","175","SO","Davidson, NC"
"32","Shane Whitfield","F","6-7","210","SR","Raleigh, NC"
"34","Marcus Burk","G","6-3","205","SO","Indianapolis, IN"
