"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Leland Green","G","6-2","180","SO","Los Angeles, CA"
"1","Drew Buggs","G","6-2","190","FR","Long Beach, CA"
"2","Brocke Stepteau","G","5-9","170","JR","Dallas, TX"
"4","Brandon Thomas","G","6-4","175","SO","Woodland Hills, CA"
"5","Jaaron Stallworth","G","6-1","180","SO","Elk Grove, CA"
"12","Jack Purchase","F","6-9","215","JR","Melbourne, VIC"
"13","Michael Thomas","F","6-7","215","SR","Woodland Hills, CA"
"14","Zigmars Raimo","F","6-7","245","SO","Cesis, Latvia"
"15","Ido Flaisher","C","6-10","230","SO","Herzelia, Israel"
"21","Gibson Johnson","F","6-8","220","SR","Centerville, UT"
"23","Sheriff Drammeh","G","6-3","160","JR","Stockholm, Sweden"
"24","Zach Buscher","G","6-3","180","JR","Kailua, HI"
"32","Samuta Avea","G","6-6","190","FR","Hauula, HI"
"35","Trevor LaCount","F","6-7","185","JR","Ventura, CA"
"42","Justin Hemsley","F","6-5","180","FR","Rancho Cucamonga, CA"
