"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kevin Baker","G","6-2","180","SR","St. Louis, MO"
"1","Javan Johnson","F","6-7","190","FR","Decatur, AL"
"2","Darian Adams","G","6-3","210","FR","Montgomery, AL"
"3","Wesley Person","G","6-3","190","SR","Brantley, AL"
"4","Juan Davis Jr.","F","6-8","225","SR","West Point, MS"
"5","Malik Burnett","G","6-2","180","FR","Huntsville, AL"
"11","B.J. Miller","G","6-1","190","JR","Meridian, MS"
"14","Jaro Moravek","F","6-8","240","SR","Handlova, Slovakia"
"15","Atakan Sahinkaya","G","6-5","199","FR","Istanbul, Turkey"
"22","Whit Moreman","F","6-8","205","SO","Lagrange, GA"
"23","Jordon Varnado","F","6-6","215","JR","Brownsville, TN"
"24","Shawn Hopkins","G","6-5","195","JR","Nokia, Finland"
"30","Alex Hicks","F","6-8","215","JR","Seale, AL"
