"Number","Name","Position","Height","Weight","Class","Hometown"
"00","Dalique Mingo","G","6-2","200","SR","Long Island, NY"
"1","Kai Tease","G","6-1","190","FR","Sacramento, CA"
"2","RJ Cole","G","6-1","175","FR","Union, NJ"
"3","Nate Garvey","G","6-4","170","FR","Nanuet, NY"
"4","Tyler Williams","C","6-9","250","FR","Waldorf, MD"
"10","Zion Cousins","F","6-7","185","FR","Upper Marlboro, MD"
"11","Kyle Foster","G","6-5","165","FR","Hampton, VA"
"13","Charles Williams","F","6-6","185","SO","Richmond, VA"
"21","Chad Lott","G","6-4","185","SO","Shreveport, LA"
"23","Jalen Jones","F","6-5","200","JR","Kinston, NC"
"25","Cameron Lewis","C","6-8","220","JR","Buffalo, NY"
"34","Michael Obindu","C","6-8","200","JR","Lagos, Nigeria"
"44","Henry Odunze","C","6-8","185","FR","Erwin, NC"
