"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Shaq Athie","G","6-4","195","JR","Cincinnati, OH"
"1","Ivy Smith Jr.","G","6-0","160","SO","Seattle, WA"
"2","Nigel Ribeiro","G","6-0","170","JR","Chesapeake, VA"
"3","Anthony Gaston","G","6-3","205","SO","Richmond, VA"
"3","Kareem Wright","G","6-3","180","SO","Nashville, TN"
"5","Shirmane Thomas","G","6-3","195","SR","Homer, LA"
"10","Drake Wilks","G","6-5","195","SO","Little Rock, AR"
"11","Axel Mpoyo","F","6-7","215","JR","Meridian, ID"
"12","Bobby Jackson","F","6-6","185","JR","Atlanta, GA"
"20","Charles Simmons","G","6-5","175","SO","Ahoskie, NC"
"21","Zavier Peart","F","6-10","250","SR","Miami, FL"
"22","Prince Moss","G","6-6","180","SO","Bessemer, AL"
"23","Diing Diing Wol","F","6-7","190","JR","Baytown, TX"
"24","Diontae Jones","F","6-6","215","SR","Las Vegas, NV"
"32","Devante Jackson","F","6-9","200","SO","Milwaukee, WI"
"33","Jason Perry","F","6-9","220","SR","Harlem, NY"
"34","Lasani Johnson","G","6-3","180","JR","Dallas, TX"
"40","Travon Bunch","C","7-0","230","SO","Racine, WI"
