"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Devin Watson","G","6-1","172","JR","Oceanside, CA"
"2","Adam Seiko","G","6-3","195","FR","Boston, MA"
"3","Trey Kell","G","6-4","216","SR","San Diego, CA"
"4","Michael Sohikish","G","5-9","160","JR","San Diego, CA"
"5","Jalen McDaniels","F","6-10","195","FR","Federal Way, WA"
"10","Max Montana","F","6-9","210","JR","Calabasas, CA"
"11","Matt Mitchell","F","6-6","230","FR","Riverside, CA"
"13","Patrick Fisher","G","6-4","200","SO","Carlsbad, CA"
"20","Jordan Schakel","G","6-6","195","FR","Torrance, CA"
"21","Malik Pope","F","6-10","220","SR","Sacramento, CA"
"24","Nolan Narain","F","6-10","226","SO","Hamilton, ON"
"31","Montaque Gill-Caesar","G","6-6","216","JR","Vaughan, ON"
"42","Jeremy Hemsley","G","6-3","200","JR","Rancho Cucamonga, CA"
"45","Kameron Rooks","C","7-1","266","SR","San Marcos, CA"
