"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ja'Quan Newton","G","6-2","187","SR","Philadelphia, PA"
"1","Dejan Vasiljevic","G","6-3","198","SO","Melbourne, VIC"
"2","Chris Lykes","G","5-7","160","FR","Mitchellville, MD"
"3","Anthony Lawrence II","G","6-7","210","JR","Saint Petersburg, FL"
"4","Lonnie Walker IV","G","6-4","192","FR","Reading, PA"
"5","Mike Robinson","G","5-10","170","JR","New Britain, CT"
"10","Miles Wilson","G","6-5","190","SO","Baltimore, MD"
"11","Bruce Brown Jr.","G","6-5","190","SO","Boston, MA"
"14","Rodney Miller","C","7-0","258","SO","Laurelton, NY"
"15","Ebuka Izundu","C","6-10","231","JR","Charlotte, NC"
"20","Dewan Huell","F","6-11","220","SO","Miami, FL"
"21","Sam Waardenburg","F","6-9","205","FR","Henderson, New Zealand"
"22","Deng Gak","F","6-10","195","FR","Sydney, NSW"
"35","Chris Stowell","F","6-6","208","SR","Exeter, NH"
