"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ikenna Ndugba","G","6-1","190","SO","Boston, MA"
"1","Hunter Ware","G","6-2","170","SR","Powder Springs, GA"
"2","Brandon Carroll","F","6-7","190","FR","Brewster, NY"
"3","Bosko Kostur","G","6-7","215","SR","Melbourne, VIC"
"4","Charles Dudley","F","6-5","220","FR","Rancho Santa Fe, CA"
"5","Ryan Layman","F","6-7","210","FR","Wrentham, MA"
"5","Terrill Toe","G","6-0","165","SR","Providence, RI"
"10","Taylor McHugh","G","6-2","170","JR","Centreville, VA"
"11","Justin Brickman","G","5-9","155","SR","SAN ANTONIO, TX"
"11","Adam Grant","G","6-1","170","SO","Franklin, VA"
"13","Monty Urmilevicius","F","6-8","190","FR","Kaunas, Lithuania"
"20","Gus Riley","F","6-8","225","SR","Nelson, New Zealand"
"21","Tanner Johnson","G","6-5","205","SO","Lexington, KY"
"22","Dan Garvin","F","6-6","215","SR","Bethel, CT"
"23","Malik Smith","F","6-6","215","SO","Cleveland, OH"
"24","Dren Dedushaj","C","7-1","245","FR","Brooklyn, NY"
"54","Sabastian Townes","F","6-5","240","SO","Chesapeake, VA"
