"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Silas Melson","G","6-4","195","SR","Portland, OR"
"2","Jack Beach","G","6-3","180","SO","San Diego, CA"
"3","Johnathan Williams","F","6-9","228","SR","Memphis, TN"
"5","Alex Martin","G","6-5","205","SO","Overland Park, KS"
"10","Jesse Wade","G","6-1","175","FR","Kaysville, UT"
"11","Joel Ayayi","G","6-5","169","FR","Paris, France"
"13","Josh Perkins","G","6-3","190","JR","Park Hill, CO"
"14","Jacob Larsen","C","6-11","227","FR","Holte, Denmark"
"15","Brandon Clarke","F","6-8","210","JR","Phoenix, AZ"
"21","Rui Hachimura","F","6-8","225","SO","Sendai, Japan"
"22","Jeremy Jones","F","6-7","213","JR","SAN ANTONIO, TX"
"23","Zach Norvell","G","6-5","205","FR","Chicago, IL"
"24","Corey Kispert","F","6-6","215","FR","Edmonds, WA"
"33","Killian Tillie","F","6-10","215","SO","Cagnes-sur-Mer, France"
