"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Marcus Graves","G","6-0","188","SR","San Diego, CA"
"1","Chibueze Jacobs","F","6-4","195","SO","Canyon Country, CA"
"2","Izayah Mauriohoohoo-Le'Afa","G","6-2","200","SO","Wellington, New Zealand"
"3","Justin Strings","F","6-7","220","SR","Carson, CA"
"4","Jiday Ugbaja","G","5-11","194","SR","San Francisco, CA"
"11","Kevin Hicks","G","5-11","168","JR","New Orleans, LA"
"12","Jordan Tolbert","G","5-9","150","JR","Houston, TX"
"14","Jeff Wu","G","6-2","180","JR","Taipei, Taiwan"
"15","Jamion Wright","G","5-11","160","FR","San Francisco, CA"
"23","Bryce Fowler","F","6-6","195","FR","Avondale, AZ"
"25","Calvin Martin","F","6-6","235","JR","Ridgecrest, CA"
"30","Joshua Patton","F","6-8","225","SO","Manteca, CA"
"32","Cristian Perez","F","6-7","215","JR","Santa Fe Springs, CA"
"50","James Herrick","C","6-10","256","SR","Minden, NV"
