"Number","Name","Position","Height","Weight","Class","Hometown"
"00","Brian Dawkins","F","6-8","240","SR","Jacksonville, FL"
"1","Duje Radja","F","6-8","235","FR","Split, Croatia"
"2","Dmitri Thompson","G","6-4","205","SR","Orlando, FL"
"3","Seth Fuller","G","5-11","180","FR","Dublin, OH"
"4","Collin Luther","G","6-6","220","SR","Pittsburgh, PA"
"10","Karolis Kundrotas","F","6-11","240","JR","Kaunas, Lithuania"
"11","Maxwell Chester","G","6-1","190","SO","Atlanta, GA"
"12","Nathan Priddy","G","6-2","185","FR","Argyle, TX"
"13","Dainan Swoope","G","6-0","185","JR","Overland Park, KS"
"14","Jack Anton","F","6-8","235","SR","Mason, OH"
"20","Sheldon Eberhardt","G","6-5","190","JR","Apex, NC"
"21","Jack George","F","6-10","220","JR","Libertyville, IL"
"22","Steven Santa Ana","G","6-4","190","JR","Charlotte, NC"
"33","Simon Wright","F","6-7","215","FR","Minneapolis, MN"
"41","Tyler Seibring","F","6-8","225","JR","Normal, IL"
