"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dionta Champion","G","6-5","180","JR","Pearl, MS"
"1","Damion Rosser","G","6-4","205","FR","Mcdonough, GA"
"2","Lamont Berzat","G","5-6","155","FR","New Orleans, LA"
"3","Troy Green","G","6-3","210","FR","Saint Rose, LA"
"4","Bryson Robinson","G","6-4","195","SO","Mesquite, TX"
"5","Charles Bohannon","G","6-0","195","FR","Austin, TX"
"11","Michael Zeno","G","6-6","230","SR","Beaumont, TX"
"13","Jorge Rosa","G","6-4","203","SR","Orlando, FL"
"15","Tyren Harrison","G","6-5","185","JR","Queens, NY"
"21","Bol Riek","C","7-3","222","FR","Abyei, South Sudan"
"22","Makur Puou","F","6-9","210","SR","Rumbek, South Sudan"
"25","Travin Thibodeaux","F","6-8","235","SR","Plaquemine, LA"
"32","Matthew Jiles","G","5-10","155","SR","Braithwaite, LA"
"33","Ezekiel Charles","G","6-4","205","JR","Brooklyn, NY"
"55","Scott Plaisance","F","6-9","220","JR","Marrero, LA"
