"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jamaal David","G","6-6","190","FR","Potomac, MD"
"1","Travis McConico","F","6-6","200","JR","Jacksonville, FL"
"2","Cortez Mitchell","G","6-2","180","SR","Jackson, MS"
"4","Deontaye Buskey","G","6-1","160","FR","Daphne, AL"
"5","Jamar Martin","F","6-5","215","SR","Toronto, ON"
"10","Abdul Sarki","F","6-9","230","JR","Abuja, Nigeria"
"11","Christian Keeling","G","6-4","175","SO","Augusta, GA"
"12","Ty Jones","F","6-6","215","FR","Pontotoc, MS"
"13","Jordan Jones","F","6-8","205","SO","Baltimore, MD"
"15","Jamal Thomas","G","6-3","200","SR","Toronto, ON"
"20","Alex Stewart","F","6-4","190","FR","Chapin, SC"
"21","Nathan Payne","F","6-4","180","FR","Pickens, SC"
"23","Javis Howard","F","6-8","220","SR","Irmo, SC"
"24","Phlandrous Fleming Jr","G","6-4","195","FR","Athens, GA"
"30","Sean Price","F","6-5","200","FR","Port Charlotte, FL"
"33","JC Cavin","G","6-0","170","SR","Greenville, SC"
