"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Abdul Lewis","F","6-10","225","JR","Newark, NJ"
"1","Taj Price","F","6-7","210","SO","Newark, NJ"
"2","San Antonio Brinson","F","6-8","200","FR","Augusta, GA"
"3","Chris Jenkins","G","6-4","215","SR","Hillside, NJ"
"4","Zach Cooks","G","5-9","155","FR","Lawrenceville, GA"
"10","David Kachelries","G","6-1","160","FR","Emmaus, PA"
"11","Shyquan Gibbs","G","6-1","150","SO","Hillside, NJ"
"12","Anthony Tarke","G","6-6","205","SO","Gaithersburg, MD"
"14","Reilly Walsh","G","6-3","180","JR","Staten Island, NY"
"15","Diandre Wilson","G","6-2","170","JR","Fort Lauderdale, FL"
"23","Shawndale Jones","G","6-3","185","FR","Pittsburgh, PA"
"32","Donovan Greer","G","6-3","165","JR","Houston, TX"
"34","Mohamed Bendary","F","6-9","235","JR","Jersey City, NJ"
