"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Amadi Udenyi","G","6-1","195","SR","Oakland, CA"
"1","Elijah Lee","G","5-10","160","SO","Houston, TX"
"2","Eric Cooper Jr.","G","6-3","190","JR","Ontario, CA"
"3","Michael Wexler","G","5-11","175","FR","Plymouth, MN"
"4","Colbey Ross","G","6-1","180","FR","Aurora, CO"
"5","Jade' Smith","G","6-4","175","FR","Oakland, CA"
"11","Trae Berhow","G","6-5","195","FR","Watertown, MN"
"12","Darnell Dunn","F","6-6","205","JR","Kinston, NC"
"15","Caleb Martin","G","6-2","190","SO","Los Angeles, CA"
"20","Kameron Edwards","F","6-6","230","SO","Rancho Cucamonga, CA"
"21","Knox Hellums","G","6-5","195","SO","Tomball, TX"
"22","Harrison Meads","F","6-7","215","JR","New Plymouth, New Zealand"
"31","Nolan Taylor","F","6-7","260","SO","Keller, TX"
"32","Kaijae Yee-Stephens","G","6-1","190","FR","Santa Cruz, CA"
"33","Erik Mailliard","C","6-10","210","FR","Dallas, TX"
"34","Kevin Hempy","F","6-6","200","SR","Santa Barbara, CA"
"41","Matthew Atewe","F","6-9","250","SR","Toronto, ON"
