"Number","Name","Position","Height","Weight","Class","Hometown"
"0","C.J. Jones","G","5-10","160","FR","Monroe, LA"
"1","Iziahiah Sweeney","G","6-3","190","SR","Compton, CA"
"2","Caleb Starks","G","6-3","195","FR","Lafayette, LA"
"3","Devonte Hall","G","6-1","185","SR","Bossier City, LA"
"10","Malik Metoyer","G","6-7","200","JR","Clarence, LA"
"12","Jalan West","G","5-11","175","SR","Bossier City, LA"
"13","Jacob Guest","G","6-4","190","SO","Bossier City, LA"
"15","Czar Perry","G","6-0","170","FR","El Dorado, AR"
"20","Ishmael Lane","F","6-8","250","JR","Port Allen, LA"
"21","Vontay Ott","G","6-3","185","FR","Victorville, CA"
"22","DeAndre Love","G","6-4","190","JR","Seattle, WA"
"23","Darian Dixon","F","6-8","220","FR","Bowie, MD"
"32","Cody Cambre","G","6-4","205","JR","French Settlement, LA"
"34","Brandon Hutton","F","6-5","215","SO","Chicago, IL"
"42","Larry Owens","C","6-8","260","FR","Monroe, LA"
"44","Bailey Walker","G","6-2","185","JR","Florien, LA"
