"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Olivier Cadieux","G","6-4","205","SO","Montreal, PQ"
"1","Jerome Segura","G","5-11","175","SR","Houston, TX"
"2","Taj Benning","G","6-3","185","FR","Fair Lawn, NJ"
"3","Tyler Nelson","G","6-3","180","SR","Bradford, MA"
"4","Jared Harper","G","6-1","180","SR","Beverly Hills, CA"
"5","Aidas Kavaliauskas","G","6-1","175","SO","Kaunas, Lithuania"
"10","Thomas Nolan","G","6-3","195","JR","Trumbull, CT"
"11","Alonde Legrand","G","6-6","185","FR","Harlem, NY"
"12","Kevin Senghore-Peterson","F","6-6","220","FR","Gothenburg, Sweden"
"13","Jonathan Kasibabu","F","6-8","240","JR","Kinshasa, Congo"
"14","Matija Milin","F","6-9","215","JR","Belgrade, Serbia"
"15","Wassef Methnani","F","6-8","208","FR","Rades, Tunisia"
"23","Ferron Flavors Jr.","G","6-4","180","SO","Federal Way, WA"
"24","Jesus Cruz","G","6-5","210","FR","San Juan, Puerto Rico"
"30","Omar El-Sheikh","F","6-7","195","FR","Cairo, Egypt"
"35","Aziz Sultan Essa","F","6-9","250","FR","Kuwait, Kuwait"
