"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Bryson Scott","G","6-1","205","SR","Fort Wayne, IN"
"2","Chris Rollins","G","6-0","160","FR","Detroit, MI"
"5","Jax Levitch","G","6-7","210","SO","Louisville, KY"
"11","Dylan Carl","F","6-11","205","FR","Alma, MI"
"13","Matt Holba","F","6-7","200","JR","Noblesville, IN"
"15","Jordan Coblin","G","6-1","175","FR","Boca Raton, FL"
"21","Jordon King","G","6-4","210","SR","Seattle, WA"
"22","Xzavier Taylor","F","6-9","255","SR","Chicago, IL"
"32","Kason Harrell","G","6-2","192","JR","Pittsburgh, PA"
"33","Matt Weir","G","6-1","175","FR","New Concord, OH"
"34","Cameron Benford","F","6-8","225","FR","Seattle, WA"
"35","Jairus Stevens","G","6-5","195","FR","Merrillville, IN"
"41","Marcus DeBerry","G","6-5","165","JR","Union City, TN"
"55","John Konchar","G","6-5","207","JR","West Chicago, IL"
