"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ryan Andino","G","6-2","180","SR","Fort Lauderdale, FL"
"1","Miryne Thomas","F","6-8","190","FR","Cleveland, OH"
"2","Cameron Bacote","G","6-3","170","FR","Hampton, VA"
"3","Logan McIntosh","G","6-4","180","SR","Atlanta, GA"
"4","Colen Gaynor","G","6-5","185","FR","Berlin, MD"
"5","LeAndre Thomas","F","6-10","245","FR","Saint Petersburg, FL"
"10","Montraz Oliver","G","6-3","160","FR","Princess Anne, MD"
"11","Ahmad Frost","G","6-0","185","SO","Cincinnati, OH"
"13","Sean Hoggs","G","6-0","160","FR","Lawrenceville, NJ"
"15","Tyler Jones","F","6-7","200","SO","Atlantic City, NJ"
"20","Dontae Caldwell","G","6-5","190","JR","Santa Ana, CA"
"21","Kevin Holmes","F","6-10","210","JR","Virginia Beach, VA"
"35","Isaac Taylor","F","6-8","250","JR","Wachapreague, VA"
