"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Michael Oguine","G","6-2","171","JR","Los Angeles, CA"
"1","Timmy Falls","G","6-2","171","FR","Dublin, CA"
"2","Donaven Dorsey","G","6-7","214","JR","Lacey, WA"
"3","Niko Bevens","G","6-6","214","SO","Beaverton, OR"
"4","Sayeed Pridgett","G","6-5","195","SO","Oakland, CA"
"5","Karl Nicholas","F","6-7","185","FR","Pearland, TX"
"10","Lars Espe","G","6-1","165","FR","Bergen, Norway"
"13","Trevor Spoja","G","6-3","164","SO","Billings, MT"
"14","Ahmaad Rorie","G","6-1","175","JR","Tacoma, WA"
"15","Jamar Akoh","F","6-8","253","JR","Rancho Cucamonga, CA"
"20","Fabijan Krslovic","F","6-8","239","SR","Sydney, NSW"
"24","Bobby Moorehead","G","6-7","182","JR","Tacoma, WA"
"32","Peter Jones","F","6-8","225","FR","Seattle, WA"
"33","Kelby Kramer","C","6-10","220","FR","Rock Springs, WY"
"40","Admir Besovic","C","7-0","240","FR","Sarajevo, Bosnia & Herzegovina"
