"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Marcus Dickinson","G","6-2","177","SO","Norman, OK"
"1","Cam Christon","G","6-6","188","FR","Allen, TX"
"2","Lexus Williams","G","6-1","167","SR","Chicago, IL"
"3","Justinian Jessup","G","6-6","200","SO","Longmont, CO"
"4","Matt Serven","G","6-4","166","FR","Huntington Beach, CA"
"5","Malek Harwell","G","6-5","188","SO","Pocatello, ID"
"10","Robin Jorch","C","6-11","245","JR","Berlin, Germany"
"11","Zach Haney","F","6-11","239","JR","Humble, TX"
"15","Chandler Hutchison","G","6-7","197","SR","Mission Viejo, CA"
"21","Derrick Alston","G","6-8","170","FR","Houston, TX"
"22","Casdon Jardine","G","6-7","218","SO","Twin Falls, ID"
"33","David Wacker","F","6-10","236","JR","Converse, TX"
"34","Alex Hobbs","G","6-4","191","SO","La Porte, TX"
"43","Christian Sengfelder","F","6-9","246","SR","Leverkusen, Germany"
