"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kanayo Obi-Rapu","G","6-3","195","JR","Greensboro, NC"
"1","Desonta Bradford","G","6-4","190","SR","Humboldt, TN"
"2","David Burrell","F","6-6","200","SR","Milwaukee, WI"
"3","Bo Hodges","G","6-4","190","FR","Nashville, TN"
"4","Jason Williams","G","5-11","185","SO","Detroit, MI"
"5","Peter Jurkin","C","7-0","245","SR","Juba, South Sudan"
"10","Kendrick Gray","F","6-6","220","FR","Newport, VT"
"11","Devontavius Payne","G","6-2","175","SR","Carbondale, IL"
"12","Jalan McCloud","G","5-11","175","SR","Fort Worth, TX"
"13","Jeromy Rodriguez","F","6-7","225","JR","Santiago, Dominican Republic"
"20","James Harrison","F","6-8","225","JR","Dallas, TX"
"23","Dillon Reppart","G","6-4","180","SR","Johnson City, TN"
"24","Jermaine Long","G","6-3","180","SR","New Orleans, LA"
"33","Mladen Armus","F","6-10","230","FR","Belgrade, Serbia"
"34","Karl Overstreet","C","6-10","240","SR","Lynchburg, VA"
"44","Andre Edwards","G","6-6","190","JR","Compton, CA"
"--","Patrick Good","G","6-0","165","SO","Johnson City, TN"
