"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Greg Bowie","G","6-3","165","FR","SAN ANTONIO, TX"
"3","Terry Winn","F","6-6","240","JR","Monroe, LA"
"4","Nick Dixon","G","6-2","180","SR","Hillside, IL"
"10","Moe McDonald","G","6-4","195","SR","Mcallen, TX"
"11","Lesley Varner Jr.","F","6-7","180","SO","Dallas, TX"
"12","Nick Mora","G","6-1","167","SO","Weslaco, TX"
"13","Lew Stallworth","G","6-1","195","JR","Newhall, CA"
"14","Javon Levi","G","5-10","165","FR","Kildare, TX"
"20","John Crnogorac","C","7-1","220","JR","Sydney, NSW"
"21","Mike Hoffman","F","6-8","205","SR","Burleson, TX"
"22","Jordan Jackson","G","6-3","180","JR","Houston, TX"
"23","Dan Kimasa","F","6-8","225","SR","Butare, Rwanda"
"24","Marlon Williams","G","6-2","188","FR","Laredo, TX"
"25","Xavier McDaniel Jr.","G","6-6","190","SO","Columbia, SC"
"32","Adonis Rwabigwi","F","6-8","215","SR","Butare, Rwanda"
