"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Christian James","G","6-4","218","JR","Houston, TX"
"1","Rashard Odomes","G","6-6","212","JR","Copperas Cove, TX"
"2","Chris Giles","G","6-3","193","FR","Dallas, TX"
"3","Khadeem Lattin","F","6-9","212","SR","Houston, TX"
"4","Jamuni McNeace","C","6-10","215","JR","Kankakee, IL"
"5","Matt Freeman","F","6-10","224","SO","Auckland, New Zealand"
"11","Trae Young","G","6-2","180","FR","Norman, OK"
"13","Jordan Shepherd","G","6-2","180","SO","Asheville, NC"
"14","Ty Lazenby","G","6-5","210","JR","Glencoe, OK"
"20","Kameron McGusty","G","6-5","191","SO","Katy, TX"
"22","Patrick Geha","F","6-5","200","JR","Leawood, KS"
"30","Marshall Thorpe","F","6-9","235","SO","Tulsa, OK"
"32","Read Streller","F","6-8","220","FR","Edmond, OK"
"35","Brady Manek","F","6-9","215","FR","Harrah, OK"
"44","Hannes Polla","C","6-11","265","FR","Lahti, Finland"
