"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Crisshawn Clark","G","6-4","210","JR","Dayton, OH"
"1","Malcolm Porter","G","6-4","195","FR","Portland, OR"
"2","JoJo Walker","G","6-1","170","FR","Carolina, Puerto Rico"
"3","Rashad Jackson","G","6-3","180","JR","Bakersfield, CA"
"5","D'Marques Tyson","G","6-5","215","SR","Bothell, WA"
"10","Marcus Shaver","G","6-2","180","FR","Phoenix, AZ"
"11","Josh McSwiggan","G","6-7","200","SO","Loughborough, England"
"13","Franklin Porter","G","6-4","215","SO","Portland, OR"
"14","Tahirou Diabate","F","6-9","210","FR","Bamako, Mali"
"15","Philipp Hartwich","C","7-2","250","SR","Cologne, Germany"
"20","Takiula Fahrensohn","G","6-6","175","FR","Auckland, New Zealand"
"22","Brian Smith","G","6-2","185","FR","Boise, ID"
"32","Hugh Hogland","F","6-9","235","FR","Waimanalo, HI"
"34","Austin Stone","F","6-8","225","JR","Lake Wylie, SC"
"41","Joseph Smoyer","F","6-11","230","SO","Portland, OR"
