"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dashawn McDowell","G","6-5","185","SO","Oklahoma City, OK"
"1","Morgan Means","G","6-3","175","SO","Compton, CA"
"2","Jordan Hill","G","6-4","183","SR","Pasadena, CA"
"5","Matej Kavas","G","6-8","200","SO","Ljubljana, Slovenia"
"10","Richaud Gittens","G","6-4","195","SR","Boston, MA"
"11","Scott Ulaneo","F","6-10","215","SO","Rome, Italy"
"12","Mattia Da Campo","G","6-5","210","SO","Venice, Italy"
"13","Josh Hearlihy","F","6-8","215","SR","Los Angeles, CA"
"14","Eric Alperin","G","6-2","170","SO","Los Angeles, CA"
"15","Jake Spurgeon","G","6-7","215","SO","Lake Oswego, OR"
"21","Collin Huun","G","6-0","175","JR","Salem, OR"
"23","Aaron Nettles","G","5-11","175","FR","Seattle, WA"
"24","Delante Jones","G","6-5","195","JR","Chantilly, VA"
"30","Latio Cosmos","G","6-0","170","SO","Redmond, WA"
"35","Brennan Corrigan","F","6-4","180","FR","Westlake Village, CA"
"41","Aaron Menzies","C","7-3","285","JR","Manchester, England"
"42","Myles Carter","F","6-9","262","JR","Chicago, IL"
"--","Matthew Owies","G","6-0","180","SO","Melbourne, VIC"
