"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Isaac Fleming","G","6-3","215","JR","Wilmington, DE"
"1","Jeremy Sheppard","G","6-1","160","SO","Richmond, VA"
"2","K.J. Davis","G","6-5","185","FR","Portsmouth, VA"
"3","Seth LeDay","G","6-7","200","JR","Dallas, TX"
"10","Aaron Jackson","G","6-6","215","SR","Gahanna, OH"
"13","Justin Whatley","F","6-8","235","FR","Chesapeake, VA"
"15","Kentrell Barkley","G","6-5","205","JR","Durham, NC"
"21","B.J. Tyson","G","6-3","190","SR","Wadesboro, NC"
"22","Raquan Wilkins","G","6-5","190","SO","Atlanta, GA"
"24","John Whitley","G","5-11","160","SO","Washington, NC"
"25","Jabari Craig","F","6-10","235","SR","Toronto, ON"
"32","Dimitri Spasojevic","F","6-8","230","FR","Vrbas, Serbia"
"35","Usman Haruna","F","6-11","215","JR","Kaduna, Nigeria"
"41","Addison Hill","G","6-3","175","JR","Winterville, NC"
"52","Justice Obasohan","G","6-5","215","JR","Wallace, NC"
"55","Shawn Williams","G","6-0","180","FR","Little Rock, AR"
