"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Malik Moore","F","6-6","190","JR","Asheville, NC"
"1","Mike Cunningham","G","6-0","185","JR","Washington, DC"
"2","Austin Nelson","G","6-6","194","FR","Hendersonville, NC"
"3","Jure Span","G","6-4","175","JR","Ljubljana, Slovenia"
"4","Ramel Thompkins","F","6-7","202","SR","Vidalia, GA"
"5","Avery Diggs","C","6-10","260","FR","Brandon, FL"
"10","Cory Kaplan","F","6-4","200","FR","Merritt Island, FL"
"11","Deion Holmes","G","6-2","188","JR","Chesnee, SC"
"12","Isaiah Anderson","C","6-8","260","FR","Chester, VA"
"13","Carson Smith","F","6-6","194","SR","Fort Mill, SC"
"15","Pat Welch","G","5-11","181","JR","Pembroke, NH"
"21","Lloyd Hemming","F","6-4","186","FR","Cayce, SC"
"22","Andrew Tate","F","6-6","188","FR","Spartanburg, SC"
"23","Thomas Booker","G","6-2","178","FR","Nashville, TN"
"33","Jacob Schulte","F","6-7","237","JR","Newport, KY"
"35","Yeskin Walker-Williams","F","6-4","190","FR","Houston, TX"
