"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Josh Rosario","G","6-2","205","FR","Miami, FL"
"4","Ishmail Jabbie","G","6-3","175","JR","Bowie, MD"
"5","Jourdan Grant","G","6-2","190","SR","Bowie, MD"
"10","Jairus Lyles","G","6-2","175","SR","Silver Spring, MD"
"11","K.J. Maura","G","5-8","140","SR","San Juan, Puerto Rico"
"12","Brandon Horvath","F","6-9","195","FR","West River, MD"
"13","Joe Sherburne","F","6-6","215","JR","Whitefish Bay, WI"
"21","Sam Schwietz","F","6-9","235","JR","Frisco, TX"
"23","Max Curran","F","6-9","190","SO","Hooksett, NH"
"25","David Park","G","6-5","215","FR","Wheeling, WV"
"30","Daniel Akin","F","6-8","205","FR","London, England"
"33","Arkel Lamar","F","6-5","210","SO","Bridgeport, CT"
"34","Max Portmann","F","6-7","220","JR","Wichita Falls, TX"
"35","Nolan Gerrity","F","6-10","235","JR","Cleveland, OH"
