"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Bryce Barnes","G","5-11","172","SO","Chicago, IL"
"1","Jeremiah Bell","G","6-0","171","JR","Louisville, KY"
"3","Brock Stull","G","6-4","195","JR","Rockford, IL"
"4","Jeremy Johnson","G","6-3","175","SO","Brooklyn Park, MN"
"5","Carson Warren-Newsome","G","6-5","185","FR","Waukegan, IL"
"10","Sam Burkart","G","5-11","195","SO","Kaukauna, WI"
"13","August Haas","G","6-1","187","SO","Copenhagen, Denmark"
"14","Vance Johnson","F","6-8","230","JR","Calumet City, IL"
"15","Baylor Peterson","G","6-2","180","JR","Edina, MN"
"23","Seth Dittmer","F","6-9","210","SO","Pewaukee, WI"
"24","Bryce Nze","F","6-7","230","SO","Hartland, WI"
"50","Brett Prahl","F","6-9","225","SR","East Troy, WI"
"52","Alex Prahl","F","6-9","225","SR","East Troy, WI"
"--","DeAndre Abram","G","6-7","195","SR","Carrollton, TX"
