"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jay Jay Chandler","G","6-4","180","FR","Katy, TX"
"1","DJ Hogg","F","6-9","215","JR","Plano, TX"
"2","TJ Starks","G","6-2","196","FR","Lancaster, TX"
"3","Admon Gilder","G","6-4","199","JR","Dallas, TX"
"4","JJ Caldwell","G","6-1","195","FR","Houston, TX"
"5","Savion Flagg","G","6-7","217","FR","Alvin, TX"
"10","Tonny Trocha-Morelos","C","6-10","229","SR","Cartagena, Colombia"
"11","Mark French","G","5-8","156","SO","Plano, TX"
"12","Chris Collins","G","6-2","181","JR","Friendswood, TX"
"13","Duane Wilson","G","6-3","175","SR","Milwaukee, WI"
"15","Isiah Jasey","F","6-10","248","FR","Killeen, TX"
"22","Frank Byers","G","5-10","180","JR","Dallas, TX"
"24","John Walker III","F","6-9","170","FR","Missouri City, TX"
"32","Josh Nebo","F","6-9","242","JR","Houston, TX"
"33","Cameron Alo","G","5-9","167","FR","Houston, TX"
"34","Tyler Davis","C","6-10","266","JR","Plano, TX"
"44","Robert Williams","F","6-10","241","SO","Oil City, LA"
