"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Adrian Autry","G","6-0","185","JR","Jamesville, NY"
"2","Matthew Moyer","F","6-8","215","SO","Gahanna, OH"
"4","Elijah Hughes","G","6-6","215","SO","Beacon, NY"
"5","Patrick Herlihy","F","6-6","205","SR","Charleston, WV"
"10","Howard Washington","G","6-3","180","FR","Buffalo, NY"
"11","Oshae Brissett","F","6-8","210","FR","Mississauga, AB"
"13","Paschal Chukwu","C","7-2","228","JR","Westport, CT"
"14","Braedon Bayer","G","6-4","190","JR","Lagrangeville, NY"
"21","Marek Dolezaj","F","6-9","180","FR","Bratislava, Slovakia"
"23","Frank Howard","G","6-5","205","JR","Suitland, MD"
"24","Shaun Belbey","G","5-10","165","JR","Brick, NJ"
"25","Tyus Battle","G","6-6","205","SO","Edison, NJ"
"30","Geno Thorpe","G","6-3","184","SR","Pittsburgh, PA"
"32","Ray Featherston","G","5-8","150","SO","Westport, CT"
"35","Bourama Sidibe","F","6-10","205","FR","Newark, NJ"
"54","Ky Feldman","G","5-10","155","JR","Agoura Hills, CA"
