"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Sedrick Barefield","G","6-2","190","JR","Corona, CA"
"1","Justin Bibbins","G","5-8","150","SR","Carson, CA"
"2","Kolbe Caldwell","G","6-5","205","SO","Bowling Green, KY"
"3","Donnie Tillman","F","6-7","225","FR","Detroit, MI"
"5","Parker Van Dyke","G","6-3","185","JR","Salt Lake City, UT"
"10","Jake Connor","G","6-3","181","JR","Salt Lake City, UT"
"11","Chris Seeley","F","6-8","215","FR","FRESNO, CA"
"13","David Collette","F","6-10","220","SR","Murray, UT"
"14","Brooks King","G","6-3","200","FR","Boise, ID"
"15","Nate Duda","G","6-5","190","SO","Framingham, MA"
"20","Beau Rydalch","G","6-6","205","SO","Oakley, UT"
"21","Tyler Rawson","F","6-10","225","SR","American Fork, UT"
"30","Gabe Bealer","G","6-6","183","SR","Antelope, CA"
"34","Jayce Johnson","F","7-0","235","SO","Mission Viejo, CA"
"40","Marc Reininger","F","6-9","220","SO","Monument, CO"
"43","Jakub Jokl","F","6-11","230","SO","Havl.-brod, Czech Republic"
"50","Christian Popoola","G","6-4","190","FR","Las Vegas, NV"
"55","Devante Doutrive","G","6-5","190","FR","Woodland Hills, CA"
