"Number","Name","Position","Height","Weight","Class","Hometown"
"0","William Jackson II","G","6-4","185","JR","Athens, GA"
"1","Yante Maten","F","6-8","240","SR","Pontiac, MI"
"2","Jordan Harris","G","6-4","190","SO","Iron City, GA"
"3","Juwan Parker","G","6-4","205","SR","Tulsa, OK"
"4","Tyree Crump","G","6-1","182","SO","Bainbridge, GA"
"5","Pape Diatta","F","6-7","220","SR","Dakar, Senegal"
"10","Teshaun Hightower","G","6-4","180","FR","Lithonia, GA"
"11","Christian Harrison","G","6-4","200","JR","Atlanta, GA"
"13","E'Torrion Wilridge","F","6-6","220","JR","Beaumont, TX"
"20","Rayshaun Hammonds","F","6-8","227","FR","Norcross, GA"
"24","Connor O'Neill","F","6-6","220","JR","Roswell, GA"
"30","Isaac Kante","F","6-7","236","FR","Brooklyn, NY"
"32","Mike Edwards","F","6-9","225","JR","Westland, MI"
"33","Nicolas Claxton","F","6-11","215","FR","Greenville, SC"
"34","Derek Ogbeide","F","6-8","245","JR","Atlanta, GA"
