"Number","Name","Position","Height","Weight","Class","Hometown"
"0","C.J. Rivers","G","6-2","187","SR","Cahokia, IL"
"1","Samm Jones","G","5-11","180","FR","Minneapolis, MN"
"2","Jalen Gibbs","G","6-3","--","FR","Waldorf, MD"
"3","Graham Woodward","G","6-0","182","SR","Edina, MN"
"4","De'Antae McMurray","G","6-2","170","SR","Alton, IL"
"11","Antonio Pilipovic","F","6-7","205","FR","Cologne, Germany"
"12","Reed Timmer","G","6-1","185","SR","New Berlin, WI"
"14","Noah Thomas","G","6-2","--","FR","Sydney, NSW"
"20","Colton Kolowski","G","6-5","195","SO","Yorkville, IL"
"22","Casey Schlatter","F","6-10","220","JR","Iowa Falls, IA"
"23","Ore Arogundade","G","6-3","185","SR","Chicago, IL"
"25","Connor Gholson","G","6-3","170","FR","Newton, IA"
"32","Kory Kuenstling","F","6-11","234","JR","Dunkerton, IA"
"35","Nick McGlynn","F","6-8","223","JR","Stoughton, WI"
