"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Aaron Wheeler","F","6-9","200","FR","Stamford, CT"
"3","Carsen Edwards","G","6-1","200","SO","Atascocita, TX"
"5","Eden Ewing","F","6-9","215","JR","Richmond, TX"
"11","P.J. Thompson","G","5-10","185","SR","Indianapolis, IN"
"12","Vince Edwards","F","6-8","225","SR","Middletown, OH"
"14","Ryan Cline","G","6-6","195","JR","Carmel, IN"
"15","Tommy Luce","G","5-10","150","SO","Jeffersonville, IN"
"20","Nojel Eastern","G","6-6","220","FR","Evanston, IL"
"23","Jacquil Taylor","F","6-10","240","JR","Cambridge, MA"
"24","Grady Eifert","F","6-6","220","JR","Fort Wayne, IN"
"31","Dakota Mathias","G","6-4","200","SR","Elida, OH"
"32","Matt Haarms","F","7-3","250","FR","Amsterdam, Netherlands"
"44","Isaac Haas","C","7-2","290","SR","Hokes Bluff, AL"
"55","Sasha Stefanovic","G","6-4","195","FR","Crown Point, IN"
