"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Dupree McBrayer","G","6-5","190","JR","Queens, NY"
"2","Nate Mason","G","6-2","190","SR","Decatur, GA"
"3","Jordan Murphy","F","6-6","240","JR","SAN ANTONIO, TX"
"4","Jamir Harris","G","6-2","185","FR","North Brunswick, NJ"
"5","Amir Coffey","G","6-8","195","SO","Hopkins, MN"
"10","Brady Rudrud","G","6-2","185","SO","Eden Prairie, MN"
"11","Isaiah Washington","G","6-1","160","FR","Harlem, NY"
"12","Jarvis Johnson","G","6-1","185","JR","Minneapolis, MN"
"13","Hunt Conroy","G","5-10","170","FR","New Orleans, LA"
"20","Davonte Fitzgerald","F","6-8","220","SR","Atlanta, GA"
"21","Bakary Konate","C","6-11","235","SR","Bamako, Mali"
"22","Reggie Lynch","C","6-10","260","SR","Edina, MN"
"24","Eric Curry","F","6-9","235","SO","Memphis, TN"
"35","Matz Stockman","C","7-0","240","SR","Oslo, Norway"
"41","Gaston Diedhiou","F","6-10","245","SR","Dakar, Senegal"
"42","Michael Hurt","F","6-7","200","SO","Rochester, MN"
