"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Adam McDermott","G","6-4","183","SO","Cedar Rapids, IA"
"2","Klint Carlson","F","6-7","218","SR","Waverly, IA"
"3","Ted Friedman","C","6-9","245","SR","Ankeny, IA"
"4","Tywhon Pickford","G","6-4","202","FR","Minneapolis, MN"
"5","Rafael de Souza","G","6-1","185","SR","Campinas, Brazil"
"10","Miles Wentzien","G","6-3","190","JR","Fort Madison, IA"
"12","Lincoln Conrey","F","6-5","203","SO","Waterloo, IA"
"13","Juwan McCloud","G","5-11","170","SO","Germantown, WI"
"15","Justin Dahl","C","7-0","261","SO","Carver, MN"
"21","Hunter Rhodes","G","5-10","170","SR","Canton, IL"
"22","Tanner Lohaus","F","6-7","205","FR","North Liberty, IA"
"24","Isaiah Brown","G","6-7","180","SO","Flower Mound, TX"
"25","Bennett Koch","F","6-10","239","SR","Ashwaubenon, WI"
"30","Spencer Haldeman","G","6-1","175","SO","Peosta, IA"
"33","Wyatt Lohaus","G","6-2","192","JR","North Liberty, IA"
"34","Luke McDonnell","F","6-9","212","SO","Dubuque, IA"
"50","Austin Phyfe","F","6-9","235","FR","Waverly, IA"
