"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Blake Hamilton","F","6-6","205","SR","Pasadena, CA"
"1","James Jones","G","6-4","177","FR","Chicago, IL"
"2","Willie Conner","F","6-5","200","SR","Chicago, IL"
"3","Davonta Jordan","G","6-2","185","FR","Cocoa, FL"
"4","David Kadiri","F","6-8","210","SR","Laurel, MD"
"5","CJ Massinburg","G","6-3","190","SO","Dallas, TX"
"10","Graham Dolan","G","6-5","172","FR","Williamsville, NY"
"22","Dontay Caruthers","G","6-1","195","SO","Rochester, NY"
"23","Christian Pino","G","5-7","145","JR","Detroit, MI"
"24","Quate McKinzie","F","6-8","195","FR","Burgaw, NC"
"31","Raheem Johnson","F","6-10","235","SR","Detroit, MI"
"33","Nick Perkins","F","6-8","260","SO","Ypsilanti, MI"
"34","Ikenna Smart","F","6-10","235","SO","Greensboro, NC"
"41","Brock Bertram","C","6-11","250","FR","Apple Valley, MN"
"42","Nikola Rakicevic","F","6-5","185","SO","Smederevska Palanka, Serbia"
