"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Justin Mitchell","G","6-4","190","JR","Fort Wayne, IN"
"2","Everett Winchester","G","6-6","195","FR","Baltimore, MD"
"3","Mark Hughes","G","6-4","180","SO","Youngstown, OH"
"4","Alan Vest","G","6-3","185","SO","Kettering, OH"
"10","Adam Giles","G","6-3","195","SO","Miamisburg, OH"
"11","Loudon Love","F","6-9","300","FR","Geneva, IL"
"12","Tye Wilburn","G","5-11","185","JR","Schererville, IN"
"13","Grant Benzinger","G","6-3","190","JR","Cincinnati, OH"
"21","Trey Stacey","G","6-4","200","JR","Cincinnati, OH"
"22","Parker Ernsthausen","F","6-11","235","SO","Bowling Green, OH"
"24","Mark Alstork","G","6-5","190","JR","Dayton, OH"
"33","Ryan Custer","F","6-7","235","FR","Cincinnati, OH"
