"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Austin Grandstaff","G","6-4","182","SO","Rowlett, TX"
"3","Devin Gage","G","6-2","207","FR","Chicago, IL"
"4","Brandon Cyrus","G","6-5","189","FR","Oakville, ON"
"10","Tre'Darius McCallum","F","6-7","209","JR","Myrtle Beach, SC"
"11","Eli Cain","G","6-6","204","SO","Willingboro, NJ"
"12","Erten Gazi","G","6-4","203","SO","Guselyurt, Cyprus"
"23","Al Eichelberger","F","6-8","260","FR","Saginaw, MI"
"31","Max Strus","G","6-6","217","JR","Hickory Hills, IL"
"33","Joe Hanel","F","6-7","213","JR","Savage, MN"
"44","Levi Cook","C","6-10","293","FR","Arnett, WV"
