"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Dupree McBrayer","G","6-5","190","SO","Queens, NY"
"2","Nate Mason","G","6-2","190","JR","Decatur, GA"
"3","Jordan Murphy","F","6-6","240","SO","SAN ANTONIO, TX"
"4","Brady Rudrud","G","6-2","185","FR","Eden Prairie, MN"
"5","Amir Coffey","G","6-8","195","FR","Hopkins, MN"
"12","Jarvis Johnson","G","6-1","185","SO","Minneapolis, MN"
"15","Stephon Sharp","G","6-3","190","SO","Bloomington, MN"
"20","Davonte Fitzgerald","F","6-8","220","JR","Atlanta, GA"
"21","Bakary Konate","C","6-11","235","JR","Bamako, Mali"
"22","Reggie Lynch","C","6-10","260","JR","Edina, MN"
"24","Eric Curry","F","6-9","235","FR","Memphis, TN"
"32","Ahmad Gilbert","G","6-6","205","SO","Philadelphia, PA"
"41","Gaston Diedhiou","F","6-10","245","JR","Dakar, Senegal"
"42","Michael Hurt","F","6-7","200","FR","Rochester, MN"
