"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Christian Thieneman","F","6-5","208","FR","Louisville, KY"
"1","Terrence Thompson","F","6-7","217","JR","Durham, NC"
"3","Jannson Williams","F","6-8","206","FR","Newnan, GA"
"4","Jacob Kilgore","F","6-5","191","SO","Huntington, WV"
"5","Ky're Allison","G","6-2","181","FR","Portsmouth, OH"
"11","Ajdin Penava","F","6-9","222","SO","Sarajevo, Bosnia & Herzegovina"
"14","C.J. Burks","G","6-3","203","SO","Martinsburg, WV"
"21","Aleksa Nikolic","G","6-5","221","SO","Pancevo, Serbia"
"23","Rondale Watson","G","6-4","188","JR","Lewisburg, WV"
"24","Ot Elmore","G","6-2","197","JR","Charleston, WV"
"32","Phil Bledsoe","G","6-6","224","FR","Wheeling, WV"
"33","Jon Elmore","G","6-3","189","JR","Charleston, WV"
"34","Noah Frampton","G","6-0","188","FR","Poca, WV"
"50","Milan Mijovic","F","6-9","245","JR","Belgrade, Serbia"
