"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jo Lual-Acuil Jr.","F","7-0","220","JR","Melbourne, VIC"
"1","Wendell Mitchell","G","6-3","180","FR","Rockdale, TX"
"3","Jake Lindsey","G","6-5","200","SO","Houston, TX"
"10","Tyson Jolly","G","6-4","190","FR","Oklahoma City, OK"
"11","Mark Vital","F","6-5","230","FR","Lake Charles, LA"
"20","Manu Lecomte","G","5-11","175","JR","Brussels, Belgium"
"21","Nuni Omot","F","6-9","205","JR","St. Paul, MN"
"22","King McClure","G","6-3","215","SO","Dallas, TX"
"25","Al Freeman","G","6-3","200","--","Charlotte, NC"
"30","Jonathan Davis","F","6-6","215","SO","Argyle, TX"
"31","Terry Maston","F","6-8","230","JR","Desoto, TX"
