"Number","Name","Position","Height","Weight","Class","Hometown"
"3","Donovan Wright","F","6-5","200","SO","Easton, PA"
"4","Troy Whiteside","G","6-4","185","SO","Knoxville, TN"
"10","Matt Morgan","G","6-3","180","SO","Concord, NC"
"12","Jordan Abdur-Ra'oof","F","6-7","205","JR","Rockville, MD"
"13","Stone Gettings","F","6-9","230","SO","Malibu, CA"
"20","Wil Bathurst","G","6-3","180","JR","Olean, NY"
"21","Kyle Brown","G","6-2","180","JR","Bellevue, WA"
"22","Josh Warren","F","6-8","220","FR","Downingtown, PA"
"23","Joel Davis","G","6-3","170","SO","Goldsboro, NC"
"24","Pat Smith","G","6-5","195","JR","Chalfont, PA"
"30","Joseph Bayless","F","6-8","240","SO","Dallas, TX"
"32","Jack Gordon","G","6-5","185","SO","Dallas, TX"
