"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Earnest Jones","G","6-6","215","FR","Alexandria, VA"
"1","Ed Stephens","G","6-2","185","JR","Columbia, SC"
"2","Tashombe Riley","F","6-7","200","JR","Orangeburg, SC"
"5","Ozante Fields","F","6-7","215","FR","Denmark, SC"
"10","James Richardson","G","6-2","185","JR","Darlington, SC"
"11","Janai Raynor Powell","G","5-11","160","SO","Virginia Beach, VA"
"21","David Bottenberg","F","6-8","230","FR","Rockville, MD"
"23","Ty Solomon","G","5-10","175","JR","Johns Island, SC"
"24","Ian Kinard","F","6-8","230","FR","Clinton, SC"
"34","Jaylen Reid","F","6-7","205","JR","Rock Hill, SC"
"35","Damani Applewhite","F","6-8","195","FR","Fayetteville, NC"
"--","Doudou Gueye","NA","--","--","--","--"
"--","Gabe Mccray","NA","--","--","--","--"
"--","Darryl Palmer","NA","--","--","--","--"
