"Number","Name","Position","Height","Weight","Class","Hometown"
"2","JaQuel Richmond","G","6-0","180","SO","Greensboro, NC"
"4","Jordon Talley","G","6-0","185","JR","Richmond, VA"
"5","Jaylen Fornes","G","6-3","195","FR","New Bern, NC"
"11","Ty Taylor II","G","6-1","160","SO","Grandview, MO"
"12","C.J. Bryce","G","6-5","185","SO","Charlotte, NC"
"13","Chuck Ogbodo","C","6-9","225","SR","Enugu, Nigeria"
"14","Nick Powell","G","6-4","195","JR","Greensboro, NC"
"15","Devontae Cacok","F","6-7","240","SO","Riverdale, GA"
"20","Matt Elmore","F","6-8","230","FR","Jacksonville, NC"
"21","Marcus Bryan","F","6-7","240","JR","Raleigh, NC"
