"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jonathan Wiley","G","6-6","200","JR","Houston, TX"
"2","Crishawn Cook","G","6-1","180","FR","Evanston, IL"
"3","Marcus Bartley","G","6-4","176","JR","Decatur, IL"
"10","Aaron Cook","G","6-1","175","FR","St. Louis, MO"
"13","Sean Lloyd","G","6-5","215","SO","Philadelphia, PA"
"15","Austin Weiher","F","6-8","210","SO","Kent, WA"
"22","Armon Fletcher","G","6-4","190","SO","Edwardsville, IL"
"23","Bernard Cherestal","F","6-8","185","FR","Cobb, GA"
"24","Rudy Stradnieks","F","6-9","240","SO","Riga, Latvia"
"25","Brendon Gooch","G","6-5","201","FR","Belleville, IL"
"33","Sean O'Brien","F","6-7","215","JR","Mundelein, IL"
"40","Thik Bol","F","6-8","200","JR","Omaha, NE"
