"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dujuanta Weaver","G","5-10","175","SO","Louisville, KY"
"1","Marlon Adams","F","6-6","215","FR","Middletown, NY"
"2","Asante Gist","G","5-11","185","FR","East Orange, NJ"
"3","DeAndre Dishman","F","6-6","215","FR","Lexington, KY"
"4","Dillon Avare","G","6-0","160","JR","Lexington, KY"
"10","Nick Mayo","F","6-9","235","SO","Oakland, ME"
"12","Zach Charles","F","6-7","210","JR","Mesquite, TX"
"13","Jackson Davis","F","6-8","215","JR","Lexington, KY"
"14","Daniel Parke","G","6-1","175","JR","Richmond, KY"
"15","Kirkland Humphrey","G","6-0","170","SO","Richmond, KY"
"21","Lachlan Anderson","F","6-8","190","FR","Sydney, NSW"
"22","Trevor Hill","G","6-1","175","FR","Corbin, KY"
"25","Oliver Bishop","G","6-0","170","SO","Chicago, IL"
"31","Parker Chitty","G","6-2","190","FR","Columbus, IN"
