"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Koby McEwen","G","6-4","195","FR","Toronto, ON"
"2","Klay Stall","F","6-9","235","FR","Chandler, AZ"
"3","Sam Merrill","G","6-4","195","FR","Bountiful, UT"
"5","Julion Pearre","G","6-3","205","JR","Mckinney, TX"
"10","Quinn Taylor","F","6-8","225","SO","Houston, TX"
"11","Alexis Dargenton","F","6-8","205","SO","Fort-de-france, Martinique"
"13","Ngor Barnaba","F","6-8","235","JR","Minneapolis, MN"
"15","Norbert Janicek","F","6-11","240","SO","Bratislava, Slovakia"
"23","Daron Henson","F","6-7","210","FR","Pasadena, CA"
"24","Diogo Brito","G","6-5","200","FR","Lisbon, Portugal"
"30","Abel Porter","G","6-3","180","FR","Farmington, UT"
"32","Trevin Dorius","F","6-11","220","FR","Heber City, UT"
