"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Corey Redman","G","6-6","185","SO","Boyne City, MI"
"2","Braylon Rayson","G","5-9","190","SR","Dallas, TX"
"4","Tanner Beachnau","G","6-0","180","SR","Holt, MI"
"5","Janeau Joubert","G","6-1","160","SO","Belleville, MI"
"11","Innocent Nwoko","C","6-11","225","FR","New Haven, MI"
"12","Josh Kozinski","G","6-4","185","JR","Edwardsburg, MI"
"13","Hunter Hale","G","6-2","165","SO","Kalamazoo, MI"
"14","David DiLeo","F","6-8","205","FR","Iowa City, IA"
"15","Matty Smith","G","5-11","180","FR","Elgin, IL"
"20","Kevin McKay","G","6-5","210","FR","Warren, MI"
"21","Cecil Williams","F","6-6","210","JR","Columbia, MO"
"23","DaRohn Scott","F","6-10","230","JR","Grand Rapids, MI"
"24","Luke Meyer","F","6-11","220","JR","Addison, MI"
"32","Blake Hibbitts","F","6-7","215","SR","Hudsonville, MI"
"35","John McCarty","F","6-5","210","JR","Lake Orion, MI"
"55","Cole Israelson","C","6-9","250","JR","Cass City, MI"
