"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Omega Harris","G","6-3","165","JR","Bethany, OK"
"3","Tim Cameron","G","6-4","180","FR","Norcross, GA"
"4","Adrian Moore","G","6-4","175","FR","Little Rock, AR"
"5","Chris Barnes","G","6-4","190","FR","Compton, CA"
"11","Jake Flaggert","F","6-7","200","JR","Lucas, TX"
"13","Ivan Venegas","F","6-8","220","SO","Chihuahua, Mexico"
"20","Jose Martinez","F","6-7","225","FR","Chihuahua, Mexico"
"20","Isiah Osborne","G","6-5","190","SO","Windsor, ON"
"21","Trey Touchet","G","6-2","180","SO","Lafayette, LA"
"22","Paul Thomas","F","6-8","200","SO","Humble, TX"
"23","Deon Barrett","G","5-10","150","FR","Lancaster, TX"
"24","Hudson Urbanus","G","6-0","160","FR","Austin, TX"
"41","Matt Willms","C","7-1","235","JR","Leamington, ON"
"54","Kelvin Jones","C","6-11","230","FR","Chihuahua, Mexico"
