"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Antwoine Anderson","G","6-1","190","JR","Rochester, NY"
"1","Chuba Ohams","F","6-8","205","FR","Bronx, NY"
"2","Thomas Sanchez","G","5-9","155","JR","Maspeth, NY"
"3","Nemanja Zarkovic","G","6-3","195","JR","Montreal, PQ"
"4","Brenton Petty","G","5-9","150","SO","Washington, DC"
"5","Will Tavares","G","6-6","205","JR","Providence, RI"
"10","Sinan Saglam","G","6-6","195","FR","Istanbul, Turkey"
"12","Joseph Chartouny","G","6-3","205","SO","Montreal, PQ"
"14","Chris Downing","F","6-8","235","SO","Orangeburg, NY"
"15","Cavit Havsa","G","6-4","160","FR","Istanbul, Turkey"
"21","Jesse Bunting","F","6-8","225","SO","Plymouth, MA"
"23","Perris Hicks","G","6-1","180","JR","Los Angeles, CA"
"24","Prokop Slanina","F","6-10","225","SO","Olomouc, Czech Republic"
"33","David Pekarek","F","6-7","210","SO","Olomouc, Czech Republic"
"43","Christian Sengfelder","F","6-7","238","JR","Leverkusen, Germany"
