"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Shaquille Doorson","C","7-0","270","SO","Amsterdam, Netherlands"
"3","Corey Sanders","G","6-2","181","SO","Lakeland, FL"
"4","Jonathan Laurent","F","6-6","216","SO","Orlando, FL"
"5","Mike Williams","G","6-2","198","JR","Brooklyn, NY"
"10","Aaren Smith","F","6-6","211","FR","Ellicott City, MD"
"11","Eugene Omoruyi","F","6-6","230","FR","Toronto, ON"
"13","Matt Bullock","F","6-4","260","FR","Elizabeth, NJ"
"15","Jake Dadika","G","6-0","165","JR","Milltown, NJ"
"21","Candido Sa","F","6-9","227","JR","Lisbon, Portugal"
"22","Joey Downes","G","5-11","163","FR","East Sandwich, MA"
"32","Ibrahima Diallo","F","6-10","246","SO","Dakar, Senegal"
"33","Deshawn Freeman","F","6-7","225","JR","Rocky Mount, NC"
"35","Issa Thiam","F","6-9","190","FR","Dakar, Senegal"
