"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Jevon Carter","G","6-2","200","JR","Maywood, IL"
"3","James Bolden","G","6-0","160","FR","Covington, KY"
"4","Daxter Miles Jr.","G","6-3","200","JR","Baltimore, MD"
"14","Chase Harler","G","6-3","200","FR","Moundsville, WV"
"15","Lamont West","F","6-8","215","FR","Cincinnati, OH"
"21","Logan Routt","F","6-11","250","FR","Cameron, WV"
"23","Esa Ahmad","F","6-8","225","SO","Cleveland, OH"
"25","Maciej Bender","F","6-10","240","FR","Warsaw, Poland"
"45","Elijah Macon","F","6-9","240","JR","Columbus, OH"
"50","Sagaba Konate","F","6-8","250","FR","Bamako, Mali"
