"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Will Emery","F","6-9","215","FR","San Francisco, CA"
"1","Cameron Smith","G","6-1","180","JR","Bristow, VA"
"3","Ian Carter","F","6-7","205","FR","Los Angeles, CA"
"4","Taylor Johnson","G","6-4","180","JR","Fort Worth, TX"
"5","Ian Sistare","G","6-3","195","FR","Dublin, NH"
"10","James Foye","G","6-4","190","FR","Hamilton, MA"
"12","Evan Boudreaux","F","6-8","220","SO","Lake Forest, IL"
"14","Guilien Smith","G","6-2","200","SO","Boston, MA"
"15","Brendan Barry","G","6-2","170","FR","Red Bank, NJ"
"22","Miles Wright","G","6-5","210","JR","Boston, MA"
"33","Jonas Stakeliunas","F","6-8","220","FR","Klaipeda, Lithuania"
