"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaylen Franklin","G","6-2","200","SO","Jacksonville, AR"
"1","Jaren Lewis","G","6-6","230","SO","Orlando, FL"
"2","B.J. Maxwell","G","6-4","185","FR","Austin, TX"
"3","Diamante Langston","G","6-2","185","JR","Lewisville, TX"
"4","Jovan Crnic","G","6-5","220","SR","Nis, Serbia"
"5","Payten Ricks","G","6-2","175","FR","Wichita, KS"
"10","Isaiah Tripp","G","6-1","195","JR","Baltimore, MD"
"11","Drake Green","G","6-3","190","JR","Houston, TX"
"14","Trey Lenox","G","6-3","210","FR","Hot Springs, AR"
"15","Hayden Farquhar","F","6-7","240","SO","Throckmorton, TX"
"21","Jalone Friday","C","6-9","250","FR","Oklahoma City, OK"
"22","Jadon Reynolds","G","6-1","170","FR","Fort Worth, TX"
"23","Hayden Howell","F","6-7","235","SO","Midwest City, OK"
"34","Kolton Kohl","C","7-0","210","FR","San Angelo, TX"
"42","Jerod Martin","G","6-1","190","FR","Wichita, KS"
