"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Nile Felton","G","6-3","160","FR","Atlanta, GA"
"2","Malik Benlevi","G","6-5","205","SO","Savannah, GA"
"10","Austin Donaldson","G","6-2","185","SO","Jonesboro, GA"
"11","Isaiah Williams","G","6-1","170","JR","Buford, GA"
"14","Chris Clerkley","F","6-9","210","FR","Perry, GA"
"15","D'Marcus Simonds","G","6-3","180","FR","Gainesville, GA"
"23","Jordan Session","F","6-7","220","JR","Mcdonough, GA"
"24","Devin Mitchell","G","6-4","180","SO","Suwanee, GA"
"30","Jeff Thomas","G","6-5","190","SO","Norwalk, OH"
"34","Carter Cagle","G","6-4","200","JR","Gainesville, GA"
"50","Jordan Tyson","F","6-10","225","SO","Cincinnati, OH"
